x,y,luminosity_counts,hlr_pixel,q,theta,n
2390.7,3766.3,24.71807,1.700,0.88,12.3,4
3014.8,3713.9,23.86866,2.478,0.90,83.0,4
4019.9,3741.9,3.34163,1.741,0.71,51.3,4
3335.2,3818.9,4.23156,3.275,0.67,-23.1,4
2837.9,3728.0,2.15015,1.736,0.83,-58.2,4
964.8,3821.9,6.13609,2.493,0.48,57.1,4
957.7,3829.1,1.68136,1.647,0.71,17.7,4
3938.7,3818.2,10.97197,1.929,0.89,-30.6,4
298.6,3799.5,3.23582,2.054,0.76,-44.1,4
279.6,3812.5,11.81816,3.778,0.46,43.3,4
3303.4,3665.8,2.27556,2.399,0.62,-71.2,4
2516.3,3810.1,10.96416,2.984,0.88,26.4,4
3612.9,3741.8,6.72048,3.972,0.77,25.2,4
2187.2,3821.4,4.83621,2.029,0.65,86.1,4
1711.2,3800.0,5.68789,1.803,0.93,-73.1,4
3530.8,3661.2,6.53186,2.703,0.69,-81.7,4
3781.0,3730.6,2.34244,1.779,0.68,-50.2,4
228.0,3791.8,7.52909,2.273,0.91,-35.5,4
1528.4,3828.1,3.46946,1.598,0.80,-58.9,4
2677.1,3724.3,5.23491,3.154,0.67,-56.8,4
2883.4,3760.0,6.20371,3.077,0.53,70.7,4
880.1,3819.0,3.39886,2.000,0.62,-14.4,4
1637.5,3773.2,4.53115,2.294,0.87,-17.8,4
2696.3,3774.6,4.56251,3.305,0.54,27.4,4
2102.2,3822.4,2.02736,2.246,0.59,19.2,4
2775.9,3815.1,2.11342,1.659,0.61,66.5,4
3279.9,3815.3,1.45628,1.398,0.60,-55.8,4
1297.1,3788.7,6.85942,3.870,0.63,-12.4,4
4092.9,3758.3,56.54788,2.389,0.72,84.2,4
8.4,3825.2,6.24978,2.433,0.73,-45.5,4
1315.7,3752.5,3.62586,1.634,0.83,-73.0,4
1014.7,3750.4,5.88197,2.281,0.93,-27.9,4
1241.8,3748.0,1.87030,2.023,0.49,53.8,4
1322.3,3742.3,5.54868,3.401,0.47,-53.5,4
1593.1,3800.0,2.50854,1.864,0.72,53.4,4
3033.7,3789.1,12.77787,2.655,0.90,81.0,4
1476.4,3800.5,3.16696,2.133,0.67,-49.8,4
3257.1,3781.4,25.24802,9.391,0.93,18.5,4
3563.9,3786.4,1.97557,1.900,0.51,-77.0,4
1036.1,3778.0,10.10674,2.919,0.89,41.0,4
1659.5,3748.2,5.75546,2.303,0.80,5.6,4
2938.3,3815.3,8.47543,4.993,0.88,-74.2,4
2684.2,3812.6,3.27919,2.508,0.63,79.2,4
2613.9,3710.1,43.31241,3.094,0.63,-88.4,4
359.2,3780.2,2.40586,2.500,0.35,-45.7,4
4065.0,3806.0,8.95301,2.380,0.57,-89.2,4
2857.0,3783.5,2.57718,1.871,0.72,-25.6,4
2537.6,3800.9,6.69172,2.401,0.56,-59.0,4
680.8,3825.6,2.11214,2.250,0.59,20.7,4
1993.5,3673.5,1.69880,1.846,0.42,71.0,4
4122.6,3797.8,2.25215,1.918,0.61,-58.5,4
112.2,3802.8,3.24403,2.401,0.54,62.6,4
233.5,3811.0,1.47334,1.426,0.87,2.5,4
433.3,3793.9,41.63741,1.756,0.96,58.8,4
3584.5,3754.6,6.48182,2.955,0.51,-32.9,4
3439.1,3772.6,2.36724,1.434,0.67,-26.9,4
3357.6,3804.8,21.80625,2.283,0.67,57.5,4
3863.4,3796.8,2.54429,2.030,0.60,-44.1,4
2291.9,3789.2,2.78153,1.919,0.67,-39.7,4
3909.0,3765.5,3.43445,2.633,0.79,-21.4,4
3794.8,3794.7,9.46952,2.402,0.89,51.9,4
3350.7,3839.8,2.88055,2.126,0.78,68.1,4
1519.9,3821.6,5.12142,2.545,0.59,-5.1,4
3121.5,3747.0,14.06115,6.960,0.65,33.2,4
3789.8,3758.6,73.06853,3.199,0.68,-20.8,4
329.6,3725.1,14.61482,3.875,0.66,-46.5,4
3298.7,3796.8,3.07516,2.030,0.58,-79.2,4
1170.9,3723.8,3.13229,1.966,0.77,78.5,4
2888.2,3768.4,3.37660,1.822,0.65,35.4,4
3060.0,3785.2,3.88333,2.541,0.72,-8.8,4
253.2,3772.3,5.99732,2.274,0.72,-18.5,4
2840.7,3780.6,22.19075,4.534,0.71,71.0,4
2079.8,3808.9,1.97504,2.101,0.75,46.6,4
2375.3,3765.9,5.01901,2.792,0.54,-78.5,4
2196.8,3691.1,13.15895,2.658,0.78,-72.6,4
3955.1,3561.0,2.57254,1.393,0.79,39.5,4
4005.7,3764.2,34.57900,3.148,0.54,-65.7,4
3094.5,3812.3,16.24052,6.576,0.30,1.2,4
2629.1,3786.7,2.93240,2.152,0.54,-69.4,4
225.6,3773.3,7.62491,2.839,0.50,-50.4,4
1977.6,3783.8,5.52698,2.640,0.58,-24.3,4
4087.4,3787.7,5.19959,1.842,0.78,10.1,4
690.8,3695.9,29.74271,2.885,0.75,-84.8,4
1305.0,3798.0,35.26120,6.327,0.50,56.7,4
1521.2,3785.4,1.34645,1.472,0.49,-7.7,4
1957.4,3776.4,1.96863,1.859,0.74,-64.1,4
632.8,3785.9,6.04073,2.231,0.84,-88.2,4
2897.0,3762.7,9.66361,1.995,0.89,54.5,4
1924.8,3754.0,3.83355,4.971,0.60,-22.6,4
2093.2,3775.5,5.97997,2.669,0.82,-68.4,4
3857.5,3784.8,3.08510,2.890,0.36,48.3,4
3842.6,3794.3,3.75402,2.019,0.63,21.5,4
619.2,3763.6,14.80174,2.882,0.75,10.9,4
104.0,3804.8,2.38596,1.959,0.67,18.4,4
1133.1,3805.4,9.85315,2.265,0.68,-61.6,4
226.3,3769.3,3.82827,2.062,0.36,-34.6,4
1964.8,3797.4,1.31115,1.500,0.60,-17.5,4
830.5,3782.2,5.25665,3.102,0.85,-35.7,4
4002.8,3746.0,27.91081,2.607,0.80,89.6,4
3730.1,3785.0,6.23622,2.463,0.69,-53.8,4
4142.0,3786.0,1.63380,1.272,0.92,44.2,4
964.0,3775.1,4.45732,2.060,0.78,-77.8,4
2254.6,3760.9,15.54281,4.440,0.58,-71.0,4
1213.0,3773.1,2.12578,1.642,0.81,24.6,4
2012.8,3761.2,1.69867,2.235,0.24,-59.7,4
1156.2,3785.5,2.33896,2.307,0.39,5.4,4
242.9,3778.5,14.92249,2.369,0.83,-57.4,4
3852.3,3807.3,1.83475,1.802,0.88,75.4,4
3780.9,3752.8,21.48529,3.198,0.92,49.5,4
291.5,3816.1,4.88800,3.226,0.49,-9.5,4
2408.1,3791.2,1.99094,2.079,0.55,-77.4,4
1929.7,3770.6,1.07043,1.097,0.64,18.9,4
3808.5,3773.9,1.65139,1.664,0.60,71.4,4
743.3,3763.5,2.82212,2.082,0.74,-37.2,4
1966.7,3760.1,1.70278,1.374,0.73,25.6,4
25.2,3698.1,6.80250,3.173,0.41,-3.2,4
4089.0,3771.6,3.68483,2.586,0.69,30.6,4
3994.6,3754.4,23.94795,1.773,0.87,-3.1,4
2157.9,3757.9,3.31542,1.567,0.69,26.4,4
1174.6,3766.2,5.80044,1.794,0.91,37.6,4
2094.1,3770.9,5.44728,2.657,0.83,37.0,4
2501.6,3715.7,4.32688,2.047,0.73,46.4,4
160.6,3763.1,37.86101,5.629,0.98,-34.7,4
110.0,3762.2,1.54073,1.815,0.61,-56.5,4
3789.3,3778.6,4.68072,2.154,0.74,-61.1,4
3034.9,3765.9,2.27331,2.168,0.72,81.5,4
204.8,3810.4,5.87543,2.021,0.87,-86.1,4
2530.3,3793.9,6.16031,2.352,0.77,0.3,4
737.7,3745.8,8.67639,2.056,0.91,12.2,4
3224.0,3701.9,6.04317,2.637,0.60,-78.1,4
3563.7,3770.2,2.68955,2.040,0.87,-20.2,4
2660.7,3724.7,21.94397,2.820,0.95,12.7,4
2647.8,3776.6,0.98480,1.118,0.60,21.7,4
1893.4,3755.9,19.44563,2.836,0.75,-65.9,4
776.1,3781.6,6.99736,3.185,0.78,-65.0,4
1040.3,3714.4,3.87862,2.658,0.71,80.1,4
1525.2,3586.2,4.69789,1.770,0.89,31.5,4
3677.8,3781.3,1.85042,1.662,0.70,32.0,4
2553.9,3785.1,5.67044,2.472,0.61,-27.6,4
4005.0,3752.5,17.97507,2.506,0.76,-14.5,4
2350.8,3755.4,1.34457,1.589,0.57,-18.8,4
2710.2,3801.1,3.04161,1.570,0.80,63.2,4
815.7,3720.7,39.73957,3.383,0.41,18.2,4
3509.9,3761.1,1.51719,1.543,0.59,-42.4,4
540.3,3760.2,2.68346,1.625,0.98,-84.8,4
3640.0,3745.6,40.60787,4.945,0.87,87.9,4
3130.1,3757.9,23.70498,9.208,0.73,48.1,4
2085.8,3798.1,5.98538,3.052,0.70,55.5,4
1155.0,3735.8,11.12115,3.445,0.36,16.0,4
466.4,3653.9,30.43750,4.307,0.41,62.5,4
113.2,3747.3,2.59300,2.646,0.70,-30.6,4
115.5,3766.4,2.70383,1.450,0.77,-40.6,4
3102.6,3758.3,9.62430,3.253,0.61,-34.8,4
2320.0,3771.0,1.87869,1.583,0.98,-87.5,4
2096.8,3751.3,14.66926,4.146,0.93,9.0,4
2240.5,3733.9,1.07487,1.305,0.45,-31.3,4
3313.9,3731.8,60.81579,4.606,0.48,84.2,4
1187.0,3723.0,10.69348,2.047,0.91,15.0,4
2610.9,3902.9,22.17107,4.658,0.50,82.5,4
4164.8,3778.0,6.75410,2.470,0.62,-23.3,4
3907.2,3662.7,2.56844,1.877,0.64,34.0,4
792.2,3782.8,6.49789,1.758,0.85,54.8,4
4159.2,3634.6,2.29509,1.497,0.67,51.6,4
3015.8,3744.4,0.90634,1.080,0.63,-18.0,4
495.4,3751.2,3.29011,2.528,0.44,-44.6,4
3922.3,3771.4,2.48954,1.629,0.83,53.8,4
3113.1,3733.2,24.47293,5.665,0.83,-56.0,4
1209.9,3751.6,4.12283,1.639,0.87,-14.4,4
1980.7,3752.2,7.40417,3.182,0.58,57.0,4
4049.3,3807.7,11.32958,1.939,0.96,54.2,4
2329.0,3738.3,8.48484,2.063,0.91,-41.2,4
1350.3,3785.6,1.46105,1.542,0.60,70.9,4
1330.9,3750.2,34.46479,4.847,0.61,36.6,4
3836.2,3712.4,4.48033,1.632,0.86,-68.9,4
237.7,3839.9,3.33857,1.524,0.87,23.5,4
3297.5,3759.9,4.08916,2.959,0.46,-19.1,4
1864.0,3732.0,6.10466,1.662,0.87,71.4,4
796.6,3752.6,1.54927,2.013,0.30,-68.8,4
4103.4,3756.3,7.53476,2.307,0.78,-13.9,4
1632.9,3735.9,46.67896,2.401,0.83,16.7,4
2149.5,3737.3,4.53798,3.489,0.47,67.3,4
31.1,3670.4,11.38819,4.131,0.74,86.4,4
3884.5,3660.4,10.71293,2.432,0.78,-13.6,4
4059.6,3705.3,56.84176,4.923,0.30,-11.3,4
3276.0,3824.0,6.79268,4.092,0.33,1.6,4
3468.8,3734.1,11.73214,3.327,0.40,10.6,4
263.5,3749.3,10.44791,2.323,0.75,47.2,4
4084.1,3675.8,27.53144,3.104,0.82,78.1,4
3196.7,3726.7,23.94991,3.239,0.92,-61.3,4
3474.9,3720.3,2.01485,1.645,0.72,-77.7,4
2199.8,3747.9,16.49194,2.856,0.79,88.9,4
1491.2,3749.7,4.22536,1.924,0.72,56.4,4
2112.4,3724.2,1.20106,1.394,0.69,9.0,4
2105.8,3770.3,6.73193,2.902,0.55,-32.4,4
806.7,3729.3,12.24265,2.988,0.72,9.2,4
3376.7,3757.8,30.15928,3.097,0.69,-55.8,4
3321.4,3724.9,19.18846,2.874,0.63,58.7,4
1650.0,3766.3,13.19139,3.024,0.55,37.5,4
2389.8,3654.9,2.53161,2.487,0.45,-0.7,4
2135.9,3746.3,13.65577,3.029,0.70,-49.6,4
2841.0,3747.8,1.81284,1.846,0.51,35.2,4
3031.5,3704.8,2.02671,1.679,0.72,60.1,4
2534.6,3635.8,1.06840,1.162,0.59,69.6,4
2919.7,3663.2,4.84493,3.101,0.63,-47.5,4
1165.0,3754.5,3.02259,2.367,0.73,89.9,4
1870.2,3672.8,5.59348,2.113,0.83,-25.8,4
1450.3,3734.1,12.34099,2.127,0.93,-69.5,4
1564.2,3713.4,1.38295,1.684,0.60,19.6,4
3741.4,3705.2,6.11983,1.859,0.92,25.0,4
2097.5,3726.1,2.95678,2.142,0.55,-53.2,4
1385.7,3745.4,1.12865,1.309,0.47,9.5,4
2212.5,3717.3,5.01413,2.020,0.76,24.6,4
2926.5,3678.2,5.70163,3.045,0.56,-75.7,4
1345.1,3737.2,9.43518,2.245,0.68,34.8,4
1311.2,3699.0,62.59204,4.187,0.78,-22.2,4
1324.8,3637.6,31.62720,4.034,0.50,-60.5,4
1071.5,3743.5,2.61604,1.811,0.94,5.5,4
2832.3,3746.7,10.85239,1.979,0.83,-5.2,4
3958.3,3766.4,1.46688,1.668,0.46,-9.6,4
3011.0,3730.8,3.17735,1.936,0.63,-59.5,4
2766.7,3737.8,9.47203,2.043,0.72,47.0,4
674.6,3645.6,22.03409,5.440,0.66,-85.0,4
1853.3,3711.5,1.91205,1.860,0.98,72.8,4
372.7,3727.3,4.14927,2.622,0.51,13.0,4
3623.0,3704.8,4.02161,2.953,0.33,-58.4,4
2499.5,3749.2,5.41678,2.661,0.72,-61.4,4
3976.1,3680.8,12.41138,2.127,0.96,-40.4,4
2828.0,3718.7,2.19743,2.321,0.29,21.7,4
887.0,3724.4,16.16471,3.076,0.86,57.4,4
1180.7,3728.7,22.28747,2.613,0.73,-60.9,4
2108.8,3659.5,2.99344,1.628,0.91,7.5,4
1871.3,3704.3,3.42731,2.536,0.58,-43.0,4
1294.5,3682.2,9.61128,2.127,0.87,-51.1,4
1442.4,3745.8,8.97929,3.091,0.59,47.5,4
2650.8,3736.5,7.74266,2.310,0.78,85.8,4
2714.3,3747.4,2.87296,1.981,0.73,34.5,4
602.4,3744.2,1.45178,1.277,0.63,72.9,4
2640.3,3719.1,4.07231,2.342,0.56,-1.2,4
2393.7,3749.6,15.53083,4.711,0.62,30.0,4
2010.5,3740.4,6.82062,1.798,0.92,-23.8,4
775.9,3673.0,2.48891,1.603,0.91,71.5,4
2677.7,3718.3,4.78843,2.728,0.83,36.5,4
3777.8,3744.9,3.84330,2.203,0.93,76.0,4
1695.5,3740.5,4.14842,2.647,0.75,-84.1,4
1245.9,3680.1,4.96764,2.872,0.50,-23.3,4
1144.4,3750.6,11.25332,2.238,0.78,-4.6,4
1901.8,3702.8,4.61486,1.722,0.96,-2.4,4
723.7,3716.5,11.05472,3.904,0.62,7.1,4
726.4,3723.7,3.06466,2.063,0.68,-37.1,4
1304.5,3745.5,2.06770,1.938,0.58,-52.2,4
1085.7,3729.3,16.78520,1.682,0.97,41.9,4
3766.3,3731.5,9.93734,2.188,0.72,37.9,4
1145.2,3692.4,3.75362,2.201,0.73,-3.8,4
3702.4,3720.6,8.04837,1.974,0.89,-89.5,4
2204.5,3716.5,11.62998,2.270,0.84,-32.0,4
1043.8,3723.9,4.33253,1.807,0.76,-73.7,4
3032.2,3696.5,1.99010,1.849,0.58,68.7,4
242.5,3709.4,3.57579,1.675,0.74,-84.6,4
3272.7,3729.8,17.16631,2.551,0.86,75.4,4
2817.4,3710.9,3.88069,2.538,0.65,60.4,4
1478.0,3584.3,10.48350,4.113,0.80,-69.5,4
995.9,3727.2,2.33750,2.320,0.60,15.9,4
647.6,3720.4,10.99752,2.949,0.73,79.2,4
2418.7,3743.2,3.10400,2.747,0.66,79.2,4
826.4,3698.6,53.54607,2.152,0.89,65.0,4
305.5,3664.8,9.13013,2.324,0.97,-8.6,4
3146.4,3723.6,4.76102,2.168,0.90,-86.8,4
3221.0,3711.3,2.15547,1.632,0.66,-27.9,4
2872.8,3722.4,2.08318,1.504,0.78,88.4,4
50.7,3720.5,2.37657,1.630,0.80,33.0,4
2011.1,3721.4,3.66109,2.515,0.65,-25.8,4
3893.1,3643.6,1.38662,1.445,0.51,-64.7,4
113.9,3722.6,4.07934,1.956,0.80,-14.2,4
2748.4,3708.2,6.98665,2.585,0.87,-27.3,4
1.4,3696.3,2.31898,2.500,0.47,-81.1,4
3999.1,3693.4,3.50428,2.584,0.72,10.2,4
2199.6,3718.8,3.61630,1.943,0.65,65.7,4
4142.8,3814.5,4.13887,1.879,0.69,53.9,4
801.9,3576.4,1.56876,1.658,0.52,-22.3,4
3260.4,3461.5,4.13425,2.658,0.47,-8.2,4
2297.6,3710.5,17.34851,2.683,0.63,-4.5,4
2960.0,3723.5,4.56045,2.632,0.69,47.8,4
911.7,3704.8,14.45925,1.635,0.95,40.3,4
1382.9,3728.8,2.03839,2.084,0.48,18.9,4
4046.1,3721.2,50.95895,2.782,0.60,16.2,4
2932.7,3710.3,69.00849,3.354,0.82,9.3,4
4198.4,3688.3,10.53037,2.571,0.60,88.9,4
1324.0,3596.0,1.04376,1.312,0.56,45.7,4
274.3,3714.1,7.04066,1.747,0.89,12.3,4
1769.0,3711.6,5.70907,2.330,0.87,-51.9,4
1776.9,3704.5,2.27224,1.513,0.91,-15.6,4
2922.2,3712.4,15.69304,3.136,0.90,74.8,4
2627.7,3734.2,9.45811,2.207,0.82,-10.6,4
1771.1,3691.1,3.23873,2.694,0.61,21.8,4
249.1,3715.8,5.21256,2.098,0.75,-59.8,4
4060.2,3666.0,28.34124,2.235,0.82,41.4,4
784.9,3529.1,8.00534,3.175,0.82,-3.6,4
750.3,3701.2,13.63673,2.476,0.86,66.0,4
778.2,3706.0,1.79391,1.814,0.94,-82.1,4
787.5,3731.5,2.23548,1.968,0.46,88.6,4
3477.5,3697.5,3.63498,2.537,0.48,-61.5,4
3580.0,3708.4,5.29467,2.530,0.93,35.7,4
2066.7,3711.3,2.95507,2.386,0.41,-4.5,4
630.7,3693.3,2.73409,2.281,0.51,41.1,4
3896.8,3717.9,3.41095,2.205,0.76,-79.5,4
3443.2,3576.4,14.77580,3.794,0.76,-75.5,4
3741.8,4068.1,25.66501,3.413,0.83,75.4,4
607.2,3693.3,2.62273,1.782,0.88,77.4,4
3005.4,3705.7,2.72275,1.511,0.88,77.5,4
568.6,3696.3,2.73505,2.947,0.54,-29.3,4
2987.8,3700.7,2.47466,1.969,0.58,87.6,4
370.2,3676.7,2.29035,2.302,0.43,-31.2,4
1643.1,3708.9,5.06253,2.945,0.44,83.9,4
691.9,3582.7,4.37102,1.590,0.67,74.2,4
3454.8,3714.3,7.35802,2.695,0.53,79.8,4
3039.5,3578.0,1.33136,1.285,0.65,-89.4,4
3542.0,3691.9,2.23114,1.584,0.91,-47.9,4
3146.8,3715.1,4.38563,2.919,0.60,23.9,4
1379.8,3548.6,1.46654,1.533,0.62,17.8,4
154.3,3675.7,5.21018,1.920,0.78,57.8,4
1398.6,3693.8,4.80238,3.347,0.48,80.9,4
524.5,3694.9,2.84071,1.479,0.78,74.5,4
2631.3,3689.3,10.93809,4.746,0.61,7.7,4
2651.0,3701.4,48.14700,4.815,0.72,17.7,4
1978.7,3710.5,2.74489,1.739,0.74,-0.1,4
3249.8,3492.6,3.44273,2.166,0.87,-39.6,4
3774.5,3713.4,7.61619,2.042,0.88,19.8,4
3597.0,3586.6,2.73683,1.565,0.88,-19.8,4
2861.6,3603.8,17.89235,2.408,0.75,37.3,4
3796.2,3723.4,4.88026,2.782,0.80,-63.3,4
1680.5,3683.0,1.35711,1.432,0.63,-89.6,4
1286.2,3568.9,13.95013,3.222,0.86,17.1,4
2605.6,3699.0,6.24240,2.852,0.58,-86.8,4
3922.5,3703.1,4.38291,1.797,0.99,-60.2,4
1469.0,3579.8,9.29429,1.901,0.66,25.0,4
32.1,3626.9,13.36716,2.573,0.51,10.6,4
408.4,3699.4,3.16143,2.334,0.66,35.0,4
522.7,3800.1,4.63307,2.853,0.94,11.2,4
2543.9,3579.3,1.08259,1.457,0.45,-29.1,4
2435.6,3703.9,3.35724,2.253,0.61,64.4,4
160.5,3699.1,2.71480,2.039,0.72,-28.7,4
1961.0,3531.0,3.39424,1.943,0.79,35.8,4
2491.8,3698.0,12.31033,2.844,0.82,63.0,4
1732.1,3723.7,2.13924,1.674,0.70,-80.0,4
2369.6,3715.7,3.51873,2.455,0.64,52.1,4
1734.8,3825.6,6.94650,2.089,0.79,39.7,4
1800.3,3697.4,12.96344,2.507,0.66,27.1,4
3473.9,3688.7,32.67690,3.062,0.72,85.4,4
3535.0,3681.0,4.01424,2.151,0.71,-49.4,4
1664.4,3711.6,15.06541,2.625,0.53,46.1,4
4190.8,3718.4,1.08666,1.252,0.59,-18.1,4
2263.7,3708.5,3.02406,2.324,0.70,29.9,4
1817.1,3715.3,9.25691,3.424,0.69,-1.7,4
99.2,3574.7,3.65132,2.387,0.92,-76.1,4
1035.8,3700.0,3.80575,2.030,0.67,55.4,4
114.2,3663.9,10.72219,2.683,0.75,36.2,4
739.9,3704.8,2.19545,1.692,0.55,48.5,4
1844.8,3668.2,2.37316,1.750,0.60,-70.0,4
409.3,3647.2,12.23763,2.006,0.93,-81.2,4
768.6,3729.6,8.56218,1.910,0.89,44.6,4
3478.1,3677.5,7.74588,3.031,0.92,81.0,4
373.4,3655.4,2.83574,2.150,0.84,-73.0,4
465.3,3692.5,11.69966,2.188,0.72,54.8,4
2290.2,3644.0,6.33958,4.358,0.49,74.3,4
186.3,3701.1,11.65722,3.184,0.67,17.1,4
3809.2,3716.1,42.35069,4.194,0.55,-41.2,4
520.4,3578.8,3.42819,2.294,0.46,-46.4,4
3538.9,3704.1,1.81621,1.541,0.98,45.2,4
1490.9,3693.2,5.85009,2.141,0.64,50.4,4
3597.1,3656.7,15.78995,2.197,0.71,-78.0,4
2583.3,3699.8,1.93573,1.832,0.63,-17.0,4
2012.4,3697.9,1.14183,1.556,0.39,-32.6,4
862.2,3663.1,9.38163,2.385,0.83,-85.5,4
3794.0,3692.3,2.55072,1.720,0.65,-89.8,4
130.9,3655.1,7.88684,4.467,0.47,-0.5,4
1824.0,3714.9,4.93512,2.601,0.60,6.7,4
4172.7,3701.9,2.08991,1.658,0.78,-25.8,4
3636.0,3639.0,49.92047,2.321,0.81,-52.3,4
3921.2,3596.4,0.92676,1.209,0.58,19.1,4
2467.9,3677.2,2.43676,1.923,0.71,-8.9,4
4122.6,3665.8,9.06400,2.827,0.85,35.0,4
1471.3,3690.2,6.31015,2.121,0.82,-62.1,4
1415.8,3713.5,13.18144,2.898,0.89,-3.9,4
3240.3,3666.4,67.92307,3.704,0.54,-67.3,4
3080.3,3700.3,5.55351,3.524,0.40,10.7,4
109.5,3661.0,3.97356,2.028,0.83,-35.7,4
3781.9,3685.1,12.46992,3.279,0.43,-63.5,4
465.3,3699.5,11.18042,3.067,0.77,28.2,4
1709.2,3697.0,1.68478,1.821,0.32,-60.1,4
2808.6,3272.0,2.59128,1.857,0.58,32.8,4
295.8,3695.0,15.20709,2.370,0.87,86.1,4
2276.3,3696.3,1.68125,1.732,0.43,14.2,4
3044.6,3680.7,6.95513,2.004,0.94,-20.6,4
1968.6,3675.2,2.62534,1.531,0.91,-69.3,4
895.3,3671.9,39.64050,2.335,0.81,-6.8,4
1969.1,3623.6,3.14256,1.816,0.82,-28.9,4
3008.8,3642.6,10.52720,3.073,0.86,78.6,4
3490.4,3755.8,9.10278,2.380,0.88,-82.3,4
2931.4,3634.1,6.80776,2.007,0.65,-8.4,4
1209.8,3650.2,3.03085,2.120,0.76,87.5,4
1293.3,3692.0,6.53141,3.434,0.71,63.4,4
4172.3,3663.9,7.43633,3.026,0.66,-19.0,4
3328.0,3675.5,4.77134,2.288,0.86,-18.1,4
1093.8,3649.6,1.79257,2.192,0.58,19.0,4
3733.9,3692.3,2.02717,1.901,0.80,-3.2,4
3208.4,3645.6,1.68051,1.928,0.30,68.7,4
262.2,3662.7,6.13847,2.227,0.92,74.5,4
585.0,3671.7,1.41325,1.292,0.88,5.4,4
761.5,3638.0,30.69640,2.652,0.53,67.8,4
3991.8,3717.9,3.03452,1.921,0.59,-8.1,4
31.2,3541.4,0.53273,0.961,0.57,18.4,4
1198.6,3599.8,1.99711,2.136,0.58,70.6,4
1860.1,3669.6,2.88058,1.845,0.62,56.3,4
1805.8,3681.2,2.06271,1.917,0.74,-44.5,4
2895.9,3691.9,1.69732,1.560,0.59,62.1,4
562.2,3713.5,6.53875,3.001,0.83,32.4,4
2673.1,3682.4,1.14591,1.238,0.59,18.1,4
3915.2,3649.5,1.93133,1.626,0.73,88.3,4
1228.1,3671.6,15.82036,2.741,0.79,-2.1,4
1353.8,3638.8,3.89706,2.675,0.51,29.0,4
3720.6,3672.9,1.84167,2.111,0.36,-22.0,4
2235.5,3709.6,7.33977,2.065,0.80,27.7,4
882.8,3648.3,10.30189,3.110,0.62,88.0,4
1965.6,3744.2,1.98068,2.182,0.60,-70.9,4
423.6,3684.4,4.66364,1.878,0.81,-73.7,4
2876.3,3684.9,1.36192,1.491,0.66,55.8,4
512.3,3493.6,2.65471,1.991,0.38,-23.9,4
249.2,3663.2,11.54433,2.819,0.90,46.7,4
2176.1,3675.3,5.44184,1.691,0.93,-88.1,4
2482.0,3683.4,1.57610,1.472,0.72,65.4,4
2162.5,3628.1,1.84274,1.574,0.57,-9.0,4
2321.3,3690.0,2.21121,1.583,0.77,50.3,4
121.5,3561.9,17.71439,2.739,0.58,19.2,4
1020.5,3670.7,13.80093,3.170,0.68,-64.9,4
931.1,3670.9,3.45904,1.754,0.81,-75.2,4
1304.3,3677.2,4.00846,1.914,0.66,-36.4,4
2829.1,3688.0,19.30370,3.068,0.51,-85.1,4
691.8,3650.1,4.43993,2.609,0.82,-39.3,4
3491.0,3673.0,2.22639,2.054,0.97,-6.1,4
2907.0,3675.3,2.98613,2.075,0.70,-66.9,4
2403.0,3642.4,6.19975,2.737,0.72,85.4,4
1895.5,3677.1,1.38383,1.313,0.66,89.6,4
2313.9,3678.1,7.26091,3.130,0.68,-36.4,4
2091.1,3680.0,4.18464,2.246,0.64,-34.0,4
4016.2,3667.3,51.67896,3.902,0.79,65.0,4
1857.0,3679.3,9.42698,1.992,0.89,67.9,4
3158.7,3683.1,1.98435,1.650,0.72,19.7,4
3168.7,3662.0,4.83242,3.472,0.25,46.6,4
269.9,3673.2,5.01937,1.698,0.70,20.7,4
3786.1,3665.6,4.98662,3.925,0.57,89.1,4
126.0,3652.0,3.21462,2.376,0.67,31.5,4
3191.3,3666.4,2.11330,2.033,0.70,-4.3,4
3016.8,3598.1,3.55399,2.787,0.45,-5.8,4
2073.0,3659.5,1.33161,1.380,0.81,-88.7,4
2511.6,3685.5,13.69201,3.405,0.83,35.8,4
987.3,3691.0,6.60535,2.988,0.44,66.6,4
1689.4,3642.2,8.68582,3.559,0.73,85.0,4
2552.1,3664.7,3.65724,1.702,0.81,-36.2,4
876.1,3657.3,6.25516,2.817,0.62,-55.8,4
4110.5,3646.3,1.60021,1.702,0.62,-5.8,4
3122.9,3664.1,3.85136,1.673,0.92,-40.2,4
2366.6,3666.9,11.44077,2.278,0.84,-69.4,4
1.6,3652.2,1.71487,1.858,0.59,-71.3,4
142.9,3665.5,2.19475,1.831,0.88,87.5,4
347.6,3638.4,5.12243,2.286,0.83,39.4,4
2572.2,3637.0,2.12954,1.504,0.68,77.0,4
2053.9,3645.0,2.55180,1.817,0.79,88.6,4
1803.2,3629.4,15.56931,3.173,0.88,85.2,4
2655.2,3649.9,4.47526,3.806,0.56,12.3,4
936.7,3716.1,6.91196,3.042,0.51,55.4,4
1133.9,3679.8,2.42463,1.778,0.69,-70.1,4
4033.1,3660.8,8.89273,3.291,0.48,36.1,4
2152.1,3649.8,12.63229,2.189,0.77,85.8,4
2381.9,3598.2,1.67065,1.772,0.37,-64.8,4
3449.0,3642.0,4.10981,3.147,0.68,87.9,4
2145.0,3666.0,1.21757,1.247,0.57,43.4,4
908.3,3606.0,1.81252,1.575,0.82,-27.1,4
